playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481711,2021,Matias Maccelli,ARI,L,other,23,368.0,5.0,-0.51,0.28,0.1,0.13,0.44,0.17,0.36,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,621.0,0.0,0.0,0.0,0.0,1.31,0.84,0.84,0.84,0.84,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,0.8,0.0,0.0,1.0,2.0,2.0,2.0,0.02,0.0,0.0,0.86,0.86,0.86,7.24,2.14,2.09,2.14,2.09,6.0,4.0,4.0,14.0,2.0,0.0,0.0,3.0,5.0,2.0,0.18,0.58,1.38,0.0,1.0,1.0,14.0,10.0,10.0,0.11,0.0,0.0,2.25,2.25,2.2,0.2,1.8,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8481711,2021,Matias Maccelli,ARI,L,all,23,19592.0,434.0,0.5,0.4,0.38,0.45,0.4,0.42,0.39,167.0,20.02,1.81,1.37,4.93,0.68,11.13,8.08,1.76,1.78,1.73,1.0,4.0,21.0,7.0,14.0,42.0,6.0,1.0,1.0,1.0,3.0,1.0,12.0,10.0,20.0,27.0,2.0,4.0,2.0,12.0,10.0,19.0,23.0,3.0,2.0,0.9,0.35,0.56,0.0,0.0,1.0,40.38,28.0,26.99,7.0,0.29,0.09,0.56,1.54,1.5,1.47,434.0,54.0,42.0,85.0,253.0,59.0,67.0,63.0,245.0,2.0,0.0,63920.0,4.0,0.0,0.0,8.0,130.63,11.48,11.18,11.51,11.22,133.0,49.0,77.0,259.0,10.0,7.0,1.0,139.0,33.0,10.0,4.3,4.09,3.09,3.0,5.0,2.0,254.2,182.0,180.07,1.97,1.33,1.33,12.12,12.15,11.88,177.98,17.4,16.89,17.62,17.09,183.0,65.0,71.0,319.0,19.0,13.0,5.0,182.0,50.0,16.0,5.79,6.23,5.37,6.0,6.0,7.0,324.47,248.0,251.97,2.49,3.09,3.09,16.8,16.95,16.72,42.5,68.14,813.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0
8481711,2021,Matias Maccelli,ARI,L,5on5,23,17454.0,392.0,0.5,0.37,0.4,0.44,0.41,0.41,0.4,151.0,18.61,1.52,1.26,4.63,0.63,10.44,7.53,1.48,1.49,1.45,0.0,3.0,20.0,6.0,13.0,39.0,4.0,1.0,1.0,1.0,3.0,1.0,11.0,9.0,19.0,25.0,2.0,4.0,1.0,12.0,10.0,17.0,22.0,3.0,1.0,0.89,0.35,0.28,0.0,0.0,1.0,37.38,26.0,24.99,7.0,0.26,0.09,0.28,1.5,1.45,1.42,392.0,35.0,39.0,81.0,237.0,52.0,63.0,55.0,222.0,1.0,0.0,53412.0,4.0,0.0,0.0,8.0,110.01,8.65,8.44,8.68,8.48,109.0,45.0,71.0,225.0,7.0,3.0,1.0,120.0,28.0,6.0,3.7,3.52,1.43,2.0,4.0,1.0,220.2,154.0,152.07,1.49,0.38,0.38,9.75,9.78,9.57,161.9,14.57,14.11,14.79,14.31,170.0,56.0,66.0,292.0,17.0,13.0,5.0,170.0,42.0,14.0,5.36,5.21,3.99,6.0,5.0,6.0,297.47,226.0,229.97,2.24,3.09,3.09,13.72,13.88,13.7,31.54,48.06,683.0,977.0,0.26,0.64,8.0,12.0,6.0,11.0
8481711,2021,Matias Maccelli,ARI,L,4on5,23,63.0,3.0,-0.24,0.0,0.0,0.0,0.04,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.02,0.02,0.02,0.02,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.04,0.0,0.0,0.06,0.06,0.06,0.0,0.51,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8481711,2021,Matias Maccelli,ARI,L,5on4,23,1707.0,34.0,1.5,0.82,0.71,0.87,0.77,0.85,0.74,111.0,0.46,0.01,0.05,0.09,0.03,0.51,0.31,0.01,0.01,0.01,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,34.0,17.0,2.0,2.0,13.0,6.0,2.0,6.0,20.0,0.0,0.0,3274.0,0.0,0.0,0.0,0.0,16.01,1.47,1.39,1.47,1.39,18.0,4.0,5.0,27.0,1.0,3.0,0.0,17.0,3.0,2.0,0.52,0.37,0.58,1.0,0.0,0.0,27.0,22.0,22.0,0.4,0.67,0.67,1.2,1.2,1.15,3.02,0.32,0.32,0.32,0.32,3.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.04,0.28,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.03,0.0,0.0,0.35,0.35,0.35,4.78,1.96,62.0,19.0,0.0,0.06,0.0,1.0,0.0,1.0
8476436,2021,Dmitrij Jaskin,ARI,R,other,12,261.0,4.0,0.86,0.06,0.22,0.44,0.42,0.29,0.58,29.0,0.69,0.04,0.04,0.17,0.02,0.37,0.36,0.04,0.04,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,670.0,0.0,0.0,0.0,0.0,1.49,0.1,0.1,0.1,0.1,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.02,0.0,0.0,0.12,0.12,0.12,3.32,1.41,1.41,1.41,1.41,4.0,1.0,0.0,5.0,3.0,0.0,0.0,2.0,1.0,2.0,0.1,0.17,1.14,1.0,0.0,2.0,5.0,5.0,5.0,0.05,0.0,0.0,1.46,1.46,1.46,0.33,1.19,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8476436,2021,Dmitrij Jaskin,ARI,R,all,12,10645.0,228.0,1.93,0.47,0.38,0.51,0.42,0.48,0.44,70.0,23.66,2.15,1.83,4.96,0.78,13.43,9.86,2.11,2.11,2.07,1.0,0.0,23.0,10.0,10.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,17.0,23.0,33.0,2.0,4.0,5.0,47.0,3.0,8.0,25.0,7.0,1.0,0.96,0.9,0.3,0.0,0.0,0.0,40.43,33.0,31.83,5.0,0.39,0.06,0.3,2.24,2.21,2.18,228.0,37.0,29.0,36.0,126.0,32.0,37.0,36.0,123.0,5.0,5.0,32555.0,4.0,0.0,0.0,9.0,80.63,6.36,6.22,6.32,6.18,81.0,32.0,42.0,155.0,4.0,10.0,0.0,94.0,12.0,7.0,2.76,1.6,2.0,1.0,2.0,1.0,147.61,113.0,109.45,1.18,1.44,1.44,6.1,6.03,5.97,87.56,7.32,7.13,7.45,7.26,82.0,39.0,29.0,150.0,10.0,3.0,1.0,92.0,24.0,5.0,2.52,2.96,1.83,2.0,4.0,4.0,157.12,121.0,125.16,1.2,0.6,0.6,7.92,8.07,7.92,16.39,27.21,403.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0
8476436,2021,Dmitrij Jaskin,ARI,R,5on5,12,9380.0,202.0,1.93,0.49,0.44,0.49,0.45,0.46,0.47,61.0,20.12,1.87,1.54,4.19,0.67,11.27,8.46,1.84,1.83,1.8,1.0,0.0,19.0,9.0,8.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,13.0,19.0,28.0,2.0,4.0,3.0,44.0,3.0,7.0,21.0,6.0,1.0,0.86,0.72,0.3,0.0,0.0,0.0,33.43,28.0,26.83,4.0,0.32,0.06,0.3,1.9,1.87,1.85,202.0,24.0,28.0,36.0,114.0,29.0,35.0,33.0,105.0,3.0,3.0,25792.0,4.0,0.0,0.0,9.0,68.59,5.47,5.35,5.43,5.3,71.0,25.0,36.0,132.0,4.0,9.0,0.0,79.0,11.0,6.0,2.39,1.42,1.66,1.0,2.0,1.0,124.61,96.0,92.45,0.94,1.37,1.37,5.05,4.98,4.93,80.45,5.75,5.56,5.88,5.7,74.0,37.0,28.0,139.0,6.0,3.0,1.0,85.0,23.0,3.0,2.27,2.8,0.69,0.0,4.0,2.0,146.12,111.0,115.16,1.11,0.6,0.6,6.27,6.42,6.27,12.53,16.15,331.0,402.0,0.28,0.24,8.0,7.0,7.0,4.0
8476436,2021,Dmitrij Jaskin,ARI,R,4on5,12,2.0,1.0,-0.42,0.0,0.12,0.0,0.05,0.0,0.07,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.05,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8476436,2021,Dmitrij Jaskin,ARI,R,5on4,12,1002.0,21.0,2.17,0.83,0.74,0.76,0.81,0.75,0.79,41.0,2.86,0.23,0.25,0.59,0.09,1.8,1.05,0.23,0.23,0.23,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.05,0.18,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.06,0.0,0.0,0.29,0.29,0.28,21.0,12.0,0.0,0.0,9.0,3.0,1.0,2.0,15.0,2.0,0.0,1407.0,0.0,0.0,0.0,0.0,10.55,0.79,0.78,0.79,0.78,8.0,7.0,4.0,19.0,0.0,1.0,0.0,13.0,1.0,1.0,0.27,0.18,0.34,0.0,0.0,0.0,19.0,15.0,15.0,0.22,0.07,0.07,0.94,0.94,0.93,3.79,0.16,0.16,0.16,0.16,4.0,1.0,1.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,0.03,0.0,0.0,0.19,0.19,0.19,1.03,0.37,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8478432,2021,Christian Fischer,ARI,R,other,53,1072.0,23.0,-0.42,0.64,0.45,0.7,0.44,0.69,0.45,115.0,3.39,1.02,0.24,0.55,0.13,2.18,0.88,0.94,1.02,0.94,1.0,0.0,4.0,1.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.09,0.27,0.67,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.07,0.55,0.14,0.95,0.95,0.87,23.0,3.0,1.0,1.0,18.0,5.0,4.0,5.0,9.0,2.0,3.0,2895.0,0.0,0.0,0.0,0.0,15.62,2.84,2.13,2.84,2.13,15.0,7.0,9.0,31.0,1.0,3.0,0.0,13.0,4.0,5.0,0.39,0.55,1.89,0.0,1.0,0.0,31.0,22.0,22.0,0.36,0.78,0.78,2.43,2.43,1.85,7.34,1.61,1.45,1.61,1.45,6.0,4.0,3.0,13.0,2.0,2.0,0.0,5.0,4.0,1.0,0.3,0.61,0.7,1.0,0.0,1.0,13.0,10.0,10.0,0.18,0.16,0.16,1.63,1.63,1.46,7.08,8.49,44.0,55.0,0.07,0.0,1.0,0.0,1.0,0.0
8478432,2021,Christian Fischer,ARI,R,all,53,41698.0,997.0,3.04,0.42,0.43,0.44,0.43,0.43,0.43,443.0,73.32,8.4,5.31,15.73,2.22,36.21,27.12,8.14,8.38,8.13,4.0,1.0,76.0,19.0,28.0,123.0,10.0,5.0,7.0,1.0,17.0,3.0,28.0,35.0,71.0,90.0,7.0,14.0,76.0,91.0,17.0,24.0,64.0,20.0,11.0,2.0,2.71,3.69,2.0,1.0,2.0,122.19,95.0,95.04,11.0,1.18,1.75,1.24,8.34,8.39,8.19,997.0,105.0,113.0,153.0,626.0,126.0,154.0,130.0,587.0,76.0,147.0,150268.0,14.0,24.0,12.0,22.0,286.94,25.79,24.41,25.37,24.04,278.0,123.0,149.0,550.0,14.0,21.0,2.0,306.0,66.0,29.0,8.32,8.35,9.11,4.0,6.0,4.0,538.47,401.0,393.73,4.49,4.67,4.67,25.61,25.36,24.46,386.04,36.32,34.69,36.87,35.2,388.0,146.0,177.0,711.0,32.0,36.0,6.0,386.0,106.0,42.0,11.09,13.01,12.22,15.0,7.0,10.0,725.51,534.0,542.03,5.86,7.68,7.75,34.44,34.89,34.21,101.33,134.35,1971.0,2570.0,0.0,0.0,0.0,0.0,0.0,0.0
8478432,2021,Christian Fischer,ARI,R,5on5,53,34838.0,840.0,3.04,0.4,0.44,0.41,0.45,0.42,0.44,449.0,61.38,5.91,4.32,13.8,1.85,29.65,23.46,5.75,5.89,5.75,3.0,1.0,63.0,16.0,24.0,103.0,8.0,4.0,5.0,1.0,15.0,2.0,23.0,30.0,59.0,75.0,6.0,12.0,65.0,89.0,13.0,21.0,54.0,17.0,8.0,1.76,2.25,1.9,2.0,1.0,1.0,102.19,79.0,79.04,9.0,0.91,1.2,1.11,5.71,5.76,5.67,840.0,75.0,101.0,144.0,520.0,105.0,120.0,111.0,504.0,65.0,122.0,121711.0,12.0,22.0,11.0,19.0,229.78,18.87,18.34,18.45,17.96,222.0,97.0,114.0,433.0,11.0,16.0,2.0,246.0,54.0,19.0,6.88,6.82,5.17,4.0,5.0,2.0,421.47,319.0,311.72,3.18,3.67,3.67,18.38,18.13,17.92,324.67,28.79,27.55,29.34,28.06,322.0,127.0,163.0,612.0,24.0,25.0,3.0,326.0,89.0,34.0,9.01,10.75,9.03,11.0,7.0,6.0,626.51,449.0,457.03,4.58,5.9,5.97,27.4,27.86,27.42,69.19,86.94,1598.0,1976.0,0.93,1.09,22.0,31.0,15.0,26.0
8478432,2021,Christian Fischer,ARI,R,4on5,53,2605.0,77.0,0.58,0.07,0.11,0.12,0.1,0.1,0.11,191.0,0.87,0.01,0.0,0.04,0.02,0.17,0.77,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.01,0.01,0.01,77.0,3.0,9.0,2.0,63.0,4.0,25.0,6.0,42.0,1.0,13.0,9176.0,0.0,2.0,1.0,0.0,5.42,0.35,0.31,0.35,0.31,4.0,3.0,3.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0,0.22,0.13,0.0,0.0,0.0,0.0,10.0,7.0,7.0,0.06,0.0,0.0,0.41,0.41,0.36,44.04,5.06,4.82,5.06,4.82,49.0,13.0,10.0,72.0,5.0,9.0,3.0,46.0,9.0,7.0,1.53,1.04,2.49,2.0,0.0,3.0,72.0,62.0,62.0,1.0,1.62,1.62,4.44,4.44,4.36,2.3,18.46,32.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0
8478432,2021,Christian Fischer,ARI,R,5on4,53,3183.0,57.0,4.67,0.8,0.75,0.84,0.79,0.8,0.76,152.0,7.24,1.14,0.71,1.27,0.2,3.84,1.84,1.12,1.14,1.12,0.0,0.0,9.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,8.0,1.0,2.0,8.0,0.0,2.0,1.0,7.0,1.0,1.0,0.15,0.19,0.81,0.0,0.0,1.0,11.0,9.0,9.0,0.0,0.19,0.0,0.0,1.34,1.34,1.32,57.0,24.0,2.0,6.0,25.0,12.0,5.0,8.0,32.0,8.0,3.0,6160.0,2.0,0.0,0.0,2.0,35.68,3.41,3.32,3.41,3.32,37.0,15.0,23.0,75.0,2.0,2.0,0.0,41.0,7.0,4.0,0.82,0.85,1.74,0.0,0.0,2.0,75.0,52.0,52.0,0.87,0.22,0.22,4.06,4.06,4.0,10.0,0.86,0.86,0.86,0.86,11.0,2.0,1.0,14.0,1.0,0.0,0.0,9.0,4.0,0.0,0.25,0.61,0.0,1.0,0.0,0.0,14.0,13.0,13.0,0.11,0.0,0.0,0.97,0.97,0.97,6.17,2.09,131.0,34.0,0.0,0.06,0.0,1.0,0.0,1.0
8480979,2021,Nathan Smith,ARI,C,other,10,157.0,3.0,1.69,0.0,0.62,0.0,0.33,0.0,0.38,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.12,0.12,0.12,0.12,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.14,0.14,0.14,1.56,0.97,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8480979,2021,Nathan Smith,ARI,C,all,10,8490.0,191.0,3.2,0.55,0.39,0.49,0.4,0.51,0.39,74.0,13.37,1.72,1.02,2.6,0.41,7.24,5.01,1.65,1.68,1.61,1.0,1.0,14.0,4.0,4.0,22.0,4.0,2.0,2.0,0.0,2.0,0.0,5.0,7.0,12.0,16.0,1.0,2.0,38.0,26.0,1.0,12.0,10.0,5.0,3.0,0.36,0.61,0.76,0.0,2.0,0.0,20.79,18.0,17.38,3.0,0.22,0.22,0.23,1.71,1.67,1.6,191.0,31.0,16.0,24.0,120.0,31.0,30.0,24.0,106.0,38.0,58.0,27906.0,2.0,4.0,2.0,6.0,71.85,7.99,7.52,7.84,7.38,73.0,26.0,19.0,118.0,7.0,11.0,1.0,68.0,21.0,10.0,1.91,2.74,3.35,2.0,4.0,1.0,111.24,99.0,94.83,1.11,2.77,2.77,6.33,6.17,5.96,69.65,6.52,6.29,6.98,6.74,65.0,32.0,24.0,121.0,7.0,8.0,4.0,70.0,22.0,5.0,2.35,2.65,1.52,2.0,1.0,4.0,130.41,97.0,103.74,1.01,1.8,1.8,5.73,6.08,6.0,18.0,28.09,357.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0
8480979,2021,Nathan Smith,ARI,C,5on5,10,7304.0,162.0,3.2,0.47,0.41,0.47,0.44,0.47,0.43,60.0,12.65,1.72,0.98,2.44,0.39,6.74,4.74,1.65,1.67,1.6,1.0,1.0,14.0,3.0,4.0,21.0,4.0,2.0,2.0,0.0,2.0,0.0,4.0,7.0,12.0,15.0,1.0,2.0,36.0,26.0,1.0,12.0,9.0,5.0,3.0,0.35,0.61,0.76,0.0,2.0,0.0,19.79,17.0,16.38,3.0,0.21,0.22,0.23,1.69,1.66,1.59,162.0,20.0,15.0,22.0,105.0,23.0,28.0,22.0,89.0,36.0,54.0,21736.0,2.0,4.0,2.0,6.0,59.43,5.41,5.14,5.26,5.0,60.0,23.0,18.0,101.0,6.0,7.0,0.0,61.0,16.0,6.0,1.74,2.15,1.52,2.0,4.0,0.0,94.24,83.0,78.83,0.83,1.2,1.39,4.84,4.68,4.56,66.57,6.21,5.98,6.68,6.43,63.0,30.0,22.0,115.0,7.0,8.0,4.0,68.0,20.0,5.0,2.31,2.38,1.52,2.0,1.0,4.0,124.41,93.0,99.74,0.96,1.8,1.8,5.37,5.72,5.64,13.28,19.34,304.0,393.0,0.13,0.0,7.0,1.0,5.0,0.0
8480979,2021,Nathan Smith,ARI,C,4on5,10,47.0,5.0,0.72,0.0,0.07,0.0,0.11,0.0,0.13,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,2.94,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
